Stock,BM_Y1,BM_Y2,BM_Y3,BM_Y4,BM_Y5,MarketCap_Y1,MarketCap_Y2,MarketCap_Y3,MarketCap_Y4,MarketCap_Y5,Return_Y1,Return_Y2,Return_Y3,Return_Y4,Return_Y5
600416.SH,0.930614997,0.391528327,0.138018688,0.153666012,0.278232309,4880.505117,6753.257081,19843.60414,25281.89709,24917.64117,-0.585340913,0.38372093,1.93837535,0.043374643,-0.141160347
600418.SH,1.411730547,1.362763056,0.563717536,0.401084513,0.475775959,9106.831283,9504.426827,23155.20719,38001.77036,28676.04856,-0.485950317,0.043659044,1.440396614,0.42643009,-0.243666724
600419.SH,0.323244353,0.359090922,0.400201328,0.523815331,0.459895182,2849.894392,2858.178968,3918.864327,4236.116955,5020.583057,-0.391687033,0.015142442,0.214537361,-0.081970391,0.19762963
600420.SH,0.705025403,0.826445619,0.83257109,0.806860866,1.102711711,9653.913592,9180.845924,9766.383666,10649.62244,9345.547593,-0.27821305,-0.010829103,0.074821477,0.101553523,-0.112991321
600421.SH,0.001423234,0.015793938,0.019139391,0.014650585,0.00993754,1498.296,1596.096,1887.54,1873.848,2110.524,-0.343053173,0.065274151,0.182598039,-0.007253886,0.126304802
600422.SH,0.810882416,0.513927343,0.678567125,0.570890632,0.465417292,4711.582511,8164.969808,6558.912402,8378.726247,10706.57146,-0.324590164,0.754302913,-0.177161696,0.310798266,0.307857014
600423.SH,0.717478847,0.142623004,0.197572265,0.129027182,0.159454941,3051.014999,2659.654437,1988.750615,3274.649607,2739.523939,-0.187014118,-0.128272251,-0.252252252,0.646586345,-0.163414634
600425.SH,1.092965845,0.856373374,0.922266082,0.962966139,1.034326009,4039.854952,5432.432939,5101.523318,5225.614426,5087.735417,-0.250639386,0.344709898,-0.060913706,0.024324324,0.011488391
600426.SH,0.617053402,0.440297945,0.254944665,0.336684363,0.382494827,19557.38008,32321.72923,60674.40868,66102.92914,70388.05797,-0.23629956,0.669771417,0.911742325,0.099863539,0.088442652
600428.SH,1.372882184,1.200997539,0.977018429,0.889880041,0.835172953,6976.615006,8028.473884,9767.261008,10819.11989,12794.0386,-0.417722816,0.150769231,0.21657754,0.111458462,0.194838095
600429.SH,0.603989919,0.614616271,0.666685538,0.569935891,0.615318017,8221.590269,8161.687972,7442.860407,9000.32013,8071.958466,-0.140785023,-0.000932605,-0.083878532,0.210585714,-0.105602662
600433.SH,0.57248353,0.633519325,0.477608795,0.556099828,0.704358614,4589.448749,4208.054116,5873.477347,9010.400162,7507.347714,-0.219493103,-0.07695928,0.408751057,0.070681818,-0.151529592
600435.SH,0.192541742,0.174026413,0.165603448,0.146963427,0.143822102,11035.8612,12391.1424,13403.88,15905.9376,17276.112,-0.397404136,0.122807018,0.081730769,0.190464,0.089400749
600436.SH,0.095958945,0.1000408,0.048714326,0.036797628,0.065102452,52277.43625,66286.46186,161393.3868,263740.1184,174032.8824,0.376254272,0.274568078,1.44671702,0.637576221,-0.337693464
600438.SH,0.45846136,0.344793557,0.176499602,0.185298898,0.350043097,32146.04198,50978.46705,173039.5122,202389.6064,173685.0804,-0.307310652,0.602557729,1.969511957,0.176749636,-0.124055516
600439.SH,0.952248751,0.704705723,0.990750157,0.817910215,0.927581092,2999.761416,4063.82773,2796.004037,3407.276174,3045.040834,-0.520345259,0.375173208,-0.306129526,0.218623482,-0.106312292
600444.SH,0.398872443,0.380193064,0.441398089,0.208401128,0.35363114,1398.329451,1544.751383,1385.151477,3060.218379,1866.879633,-0.385061172,0.116863874,-0.08879128,1.235813953,-0.384583732
600446.SH,0.200637286,0.108617162,0.164002849,0.262135321,0.384700729,8105.499598,17707.86516,13947.74025,13476.29145,9680.986401,-0.370954425,1.166315789,-0.21139689,-0.112000987,-0.279484427
600448.SH,0.582065059,0.521527452,0.616313411,0.633198696,0.63255736,2524.527144,2839.436974,2311.43816,2135.088654,1996.528329,-0.130198915,0.124740125,-0.185951941,-0.076294278,-0.064896755
600449.SH,1.375891126,1.046223497,0.996210266,1.175004993,1.240445053,3524.19428,5336.500429,6340.680617,5752.517935,5676.008969,-0.33397037,0.569365536,0.236055376,-0.04558371,0.029522693
600452.SH,0.413029213,0.320175172,0.266078272,0.267545166,0.333479705,3550.4,5785.92,7222.208,15350.17308,13810.58273,-0.345781744,0.644436278,0.262147425,0.732529726,-0.090176266
600455.SH,0.095961067,0.067977165,0.139879173,0.150296802,0.174144824,1373.45142,2196.02328,1274.1432,1422.16866,1381.57096,-0.388827126,0.598908595,-0.419795222,0.116176471,-0.028546333
600456.SH,0.545924281,0.357304873,0.178955108,0.176073195,0.317190629,6492.709413,10451.15385,22412.54031,34294.87175,19521.99024,-0.358627065,0.61691882,1.161874393,0.409555807,-0.4218236
600458.SH,0.863656499,0.792769779,0.699570525,0.435335001,0.763020029,5442.971471,5659.726972,6831.812274,11118.75441,7241.239331,-0.322336643,0.044710177,0.211679149,0.652072268,-0.343396101
600459.SH,0.55215607,0.48693739,0.304067497,0.247545162,0.495716567,3759.1234,6609.390966,11270.98128,15044.94005,11979.20387,-0.345490712,0.472211841,0.720986755,0.294737864,-0.329761064
600460.SH,0.321746426,0.166471876,0.105118058,0.083523197,0.158803295,10653.94031,20297.59317,32801.54035,76751.094,46432.9958,-0.472068438,0.910125862,0.616515837,1.1686504,-0.393747989
600461.SH,0.812606564,0.844537057,0.847966878,0.75825272,0.93819098,4342.764938,5624.655505,6408.739253,7765.602927,7576.278748,-0.144634526,0.115521636,0.176375879,0.27964645,-0.090786503
600462.SH,0.007042886,-0.028561018,0.03136451,0.037761504,0.02642555,1793.5008,875.3992,1319.501,1611.426,1277.3556,-0.258278146,-0.511904762,0.37804878,0.221238938,-0.25
600463.SH,0.656868325,0.575453505,0.665415997,0.501306134,0.449401379,2148,2187,1872,2433,2643,-0.356755874,0.020090922,-0.144032922,0.301888942,0.086313194
600466.SH,0.981611703,0.865378854,1.318849872,0.219188507,-6.722297382,16054.50123,22202.24318,14051.72791,6191.258087,3550.868609,-0.185922567,0.426875836,-0.340303528,-0.559395248,-0.426470588
600467.SH,0.867768855,0.89203186,0.793429607,0.795779834,0.828825935,3506.38633,3623.265874,4120.003937,4163.833766,4046.954222,-0.22459164,0.0385,0.142668548,0.015691489,-0.02301614
600468.SH,0.403386258,0.40546058,0.366484091,0.328131565,0.44874157,4339.457321,4151.011641,4947.557118,5755.321545,4383.573344,-0.170172068,-0.031775701,0.191891892,0.172222449,-0.209397271
600469.SH,1.016175643,0.757746692,0.737774135,0.737187201,0.857427377,1985.318674,2767.073052,3918.895306,3648.374548,3429.033393,-0.379613357,0.398506516,0.101196748,-0.057392724,-0.05598477
600470.SH,0.734211723,0.526734276,0.63171167,0.435710463,0.56210786,1956,2232.448,2175.072,3698.144,3207.84,-0.33028169,0.141333333,-0.025700935,0.700239808,-0.1325811
600475.SH,1.04081691,1.067766782,1.130377958,0.844481324,0.938271879,4587.01613,5588.328188,6377.071205,8605.624268,8296.829016,-0.426906704,0.242658537,0.172577297,0.384760702,-0.002513176
600476.SH,0.121151021,0.071133142,0.094251864,0.081967388,0.046209583,1911.9009,2353.2327,1683.1815,2000.4894,2728.5258,-0.267283951,0.230834035,-0.284736482,0.188516746,0.363929147
600477.SH,0.502291549,0.5752706,0.502048512,0.483653704,0.528690693,6446.447946,6075.255187,8076.515291,8894.935507,9594.900166,-0.552412371,-0.035716667,0.36462766,0.132060533,-0.00740678
600478.SH,0.366027465,0.34500018,0.316108659,0.221365532,0.178730808,5731.778052,7274.438098,8101.078791,11787.89628,15534.76594,-0.471544715,0.128205128,0.113636364,0.455102041,0.315568022
600479.SH,0.624714967,0.593433067,0.626889752,0.4094206,0.537114703,3247.615228,3670.307416,3615.901491,5252.264318,4126.148323,-0.322190014,0.178412242,0.0384748,0.617119792,-0.189545817
600480.SH,1.144788147,1.09569591,0.710073371,0.638618889,0.826931771,3472.191471,4212.331953,6643.154446,7565.903633,7803.375639,-0.496301934,0.037434461,0.582291667,0.155862212,-0.131911302
600481.SH,0.412415253,0.419291439,0.346230264,0.146976115,0.282103398,5452.861041,5435.954883,6349.630693,16370.19343,24206.35659,-0.155541895,0.027206006,0.218437048,1.593876607,0.286282306
600482.SH,0.678240148,0.806153147,0.924151308,0.850349083,1.076073859,38221.22186,33899.91924,38719.41461,42565.43767,33036.82954,-0.092234946,-0.101930849,-0.104,0.104167411,-0.220132386
600483.SH,0.890371587,0.886873654,1.11048242,0.555909146,0.966295467,13190.51738,14276.87102,13959.78809,31819.91242,20679.34061,0.151997354,0.110710588,-0.108219783,1.102850441,-0.340439681
600486.SH,0.396566851,0.237647567,0.145393857,0.170777999,0.265073282,11670.79284,21268.36199,40906.65572,40658.7366,32198.49644,-0.235052566,0.851880138,0.936820632,-0.000295758,-0.203486128
600487.SH,0.382670936,0.44167403,0.604923036,0.581505235,0.637959998,32457.84327,30954.0589,33047.01551,35716.59937,37149.02393,-0.406244928,-0.03717912,-0.135390467,0.08617584,0.000414286
600488.SH,0.696817374,0.64284287,0.551241132,0.592608914,0.614794909,4072.737316,4542.248589,5426.878332,5050.591261,4834.959419,-0.219872822,0.129557105,0.195762019,-0.067010345,-0.03594902
600489.SH,0.460046272,0.468915155,0.548231819,0.622760935,0.651769622,29610.75708,29265.64336,42704.82369,39893.3824,39699.4899,-0.12846633,-0.009579487,0.040889033,-0.048085131,0.02688469
600490.SH,0.567842748,0.623126226,0.639474045,0.584597459,0.909482062,9607.018125,10303.31692,10223.5383,10776.76007,6638.661237,-0.463443396,0.021978022,-0.006451613,0.06465368,-0.383983573
600491.SH,0.936214999,0.950660012,1.421734935,1.144175827,1.276528661,10356.46136,11182.53065,8000.634105,10540.03231,9622.177537,-0.279800952,0.08937356,-0.278961149,0.330441874,-0.081422642
600493.SH,0.422330012,0.487760864,0.553951604,0.503526875,0.496483302,1702.72,1523.2,1384.48,1659.2,1697.28,-0.212681602,-0.099616613,-0.086163214,0.208015717,0.037783607
600495.SH,0.633224727,0.62865753,0.650382524,0.662456,0.755155702,4965.664541,5074.401721,4965.664541,4881.091179,4289.077645,-0.378540724,0.024656934,-0.016927143,-0.014967397,-0.119002475
600496.SH,1.031975963,1.00606726,0.756874894,0.876894946,1.003679787,4725.261972,5232.186628,9017.677084,8574.844727,7950.881494,-0.380047506,0.112040996,0.556683737,-0.0415,-0.065073944
600497.SH,0.68796743,0.668681526,0.598599095,0.583434042,0.579026572,20874.29543,22299.85707,24438.19953,25405.54492,25761.93533,-0.41976338,0.084637561,0.133917808,0.051746458,0.036742285
600498.SH,0.300832547,0.356845026,0.407151317,0.54939402,0.778132937,33272.90705,32143.5282,28177.30813,21357.14214,15591.458,-0.000933091,-0.023485774,-0.112417341,-0.250111545,-0.264949277
600499.SH,0.731085982,0.680997524,0.448490423,0.146183778,0.411328784,6371.911036,6829.30069,13237.8237,46870.58264,27687.04719,-0.633376375,0.071782178,0.618937644,2.567211127,-0.420149557
600500.SH,0.789096194,0.914506965,0.890781837,0.517505157,0.763923249,14247.80667,14351.9573,14548.29071,23669.825,23751.65069,-0.179442553,0.027843567,0.025860189,0.63338444,-0.218460164
600501.SH,0.799381529,0.64474637,0.487554125,0.368787081,0.474321368,2557.191452,3290.224916,4364.498096,5914.821744,4742.576028,-0.502866503,0.286655684,0.326504481,0.355212355,-0.217948718
600502.SH,1.477895985,1.21813721,1.562708038,1.566261618,1.584517328,6127.330568,6987.910704,6505.985828,7142.815129,8239.362902,-0.373667344,0.17831236,-0.037962069,0.153107143,0.196761446
600503.SH,0.774318316,0.77700065,0.650400376,0.719084881,0.852350458,4886.9845,5095.2822,5832.3356,5159.3738,4358.2288,-0.533745802,0.043978361,0.149003774,-0.114146154,-0.15392795
600505.SH,0.66531721,0.339143457,0.46485308,0.320321656,0.445513712,1673.364825,3477.97395,2570.200875,3831.604425,2843.6265,-0.360320332,1.093396078,-0.258641509,0.496743262,-0.254732636
600506.SH,0.19154271,0.181908809,0.186695834,0.146638638,0.192625407,1471.160455,1506.610105,1491.839417,1654.316978,2338.790616,-0.27139722,0.024096386,-0.009803922,0.108910891,0.0875
600507.SH,0.444987096,0.449278953,0.607823392,0.562958837,0.602406126,14484.21614,14564.57038,14962.29455,16816.41174,14037.46744,-0.127744681,0.147484484,0.027892644,0.279582133,-0.113207692
600508.SH,1.363786526,1.453304661,1.405233241,1.285038364,1.17380836,6974.2287,6786.32202,7328.36052,8159.48622,10356.54894,-0.188699918,0.000886425,0.111188498,0.144921795,0.281068999
600509.SH,1.583655626,1.465064202,1.022262352,0.800666807,0.955526069,4110.551611,4168.122362,5837.674136,7369.056109,5964.329788,-0.473711224,0.017351821,0.400552486,0.264599606,-0.190625
600510.SH,1.232043412,1.202688327,1.251775313,1.196725045,1.443685997,6345.395852,7015.536668,7109.77522,7832.270787,6895.603612,-0.062530816,0.137341584,0.040896866,0.141058027,-0.092058824
600511.SH,0.519479248,0.511748053,0.307587117,0.537210996,0.675267448,17772.40209,20590.38682,37204.54283,23789.47953,21050.63364,-0.15028777,0.194773806,0.835979883,-0.350025451,-0.092475737
600512.SH,1.248323206,1.042849715,1.118937595,1.158800408,1.483134946,3437.641089,4492.916958,4732.752383,5212.423232,4093.19125,-0.508744369,0.315994884,0.064335943,0.119193243,-0.209619632
600513.SH,0.547696327,0.440774886,0.360892673,0.416289872,0.469763991,1698.464807,2244.340832,2969.180715,2781.986974,2696.297879,-0.308346774,0.323383529,0.333153145,-0.051614743,-0.01541087
600515.SH,1.684318744,1.341375528,0.275158408,0.373015503,0.390806679,18404.76049,17427.86237,26376.24911,51756.6525,57355.0542,-0.601859679,-0.053078556,0.513452915,-0.008768889,0.10816777
600516.SH,0.418057938,0.454780052,0.579152637,0.358535045,0.673296189,30201.54335,33057.5712,26908.2105,41180.59938,23292.53865,-0.382864058,0.084284859,-0.186019737,0.626979066,-0.434380776
600517.SH,0.794342969,0.30639465,0.4967175,0.439907591,0.680724975,4312.613677,11174.82286,34768.08932,41687.39657,27677.229,-0.495131994,1.591194969,-0.262135922,0.211003289,-0.328043347
600518.SH,0.61548573,1.10579542,-0.790407884,0.231715828,0.227770993,45809.26603,18552.50405,13329.94929,42839.34807,30500.50672,-0.583820036,-0.592291965,-0.28150134,0.228044403,-0.28802589
600519.SH,0.152243988,0.091522776,0.064274997,0.073601648,0.091039823,741169.264,1486081.997,2509883.204,2575205.49,2169453.601,-0.142083554,1.034725513,0.708686898,0.035670671,-0.13764811
600520.SH,0.211779656,0.215875179,0.34985123,0.27829669,0.170911746,2088.1074,1712.6283,1080.4926,1389.4311,2520.6213,-0.463136456,-0.179817906,-0.369102683,0.285923754,0.814139111
600521.SH,0.294178728,0.245776463,0.132430251,0.202988282,0.232711603,13834.27534,22824.12263,49180.29807,32311.43232,32428.76221,-0.556939044,0.560578662,1.168658806,-0.353211003,0.013876085
600522.SH,0.77131245,0.834852474,0.706026954,0.465319981,0.544217828,24988.49105,25448.48251,33237.09711,57883.6261,55119.13688,-0.408511119,0.029811043,0.316341687,0.58037786,-0.043474351
600523.SH,0.596381605,0.458949642,0.425160059,0.27642544,0.356755287,3849.043766,5539.065084,6173.833856,9865.196208,7900.243193,-0.166515484,0.457064076,0.126970584,0.62075442,-0.194535574
600525.SH,0.920671735,0.551431701,0.517490313,0.424033258,0.811872234,5802.085926,7743.246651,8409.191979,7808.535409,6153.849711,-0.720084991,0.353881279,0.086003373,-0.071428571,-0.217391304
600526.SH,0.793079519,0.723278229,0.822707167,0.84531024,0.818067816,2419.52865,2775.341687,2479.743164,3388.43492,4656.653525,-0.557114228,0.147058824,-0.106508876,0.366445916,-0.129240711
600527.SH,0.841426276,0.78491499,0.527088571,0.573777548,0.654737466,2886.26817,3016.150238,4658.436826,4156.226165,3584.745067,-0.348631579,0.0896215,0.595852153,-0.072386617,-0.1090375
600528.SH,0.6741487,0.727786431,1.097507595,1.243691571,1.411480754,23326.29167,25547.84326,19416.36088,18238.93854,16950.43862,-0.11943575,0.107504762,-0.230044,-0.044389817,-0.055404141
600529.SH,0.436644639,0.235196094,0.142634908,0.178808099,0.369385693,8074.562278,16444.90853,29837.63251,26119.08409,18846.64081,0.214851083,1.057725263,0.824378618,-0.116222532,-0.34576492
600530.SH,0.261989094,0.196108265,0.378227807,0.25462255,0,3447.6,3837.6,2207.4,3439.8,2964,-0.392954681,0.113122172,-0.424796748,0.558303887,-0.138321995
600531.SH,0.864859448,0.676104107,0.581460802,0.618019116,0.766942229,3804.946793,5113.237953,6443.333967,6574.163083,5680.164123,-0.454364352,0.352708883,0.277895736,0.035915228,-0.117324046
600532.SH,0.904118734,0.958248043,0.234630245,0.1574548,0.252414996,2033.298937,1945.567764,6961.726563,9526.573191,5919.273808,-0.606393606,-0.043147208,2.578249337,0.368421053,-0.378656555
600533.SH,1.175455598,1.124065909,1.246684092,1.363796255,1.112949713,3087,3517.5,3339,3255,4021.5,-0.384176082,0.172613946,-0.02692,0.004965409,0.280455484
600535.SH,0.362690933,0.47717799,0.535146094,0.541428664,0.768735846,29043.1916,23325.31325,22372.33353,23975.75973,16136.7734,-0.236802698,-0.1820975,-0.018891634,0.097925963,-0.299344101
600536.SH,0.212165598,0.06410385,0.059327097,0.098157156,0.064735555,10351.19903,35455.20584,38951.76471,24693.51971,38497.45684,0.267434804,2.428994697,0.099168364,-0.36560499,0.520108071
600537.SH,1.096430751,0.908461555,0.448751578,0.412931023,0.371279425,3329.096728,3658.477323,5952.377896,5564.179338,6656.154715,-0.407999375,0.104544523,0.627009646,-0.065217391,0.179704017
600538.SH,0.319273037,0.274742284,0.279659199,0.289531808,0.401609711,1996.925096,2349.869996,3019.450924,3166.158022,2369.376533,-0.229390681,0.176744186,0.166007905,0.023728814,-0.251655629
600539.SH,0.292986785,0.262544176,0.249271845,0.232893226,0.300378446,1467.4,1561.7,1690.5,1867.6,1499.6,-0.620238095,0.064263323,0.082474227,0.104761905,-0.197044335
600540.SH,0.386114957,0.36254955,0.262172513,0.180804738,0.297167985,1671.777761,1846.019387,2580.659755,2830.249111,2651.078938,-0.278455285,0.104225352,0.397959184,0.096715328,-0.241264559
600543.SH,0.549226498,0.634020387,0.383887386,0.479687349,0.477170223,2096.9136,1859.2848,3053.8512,2238.2064,2016.6336,-0.333673469,-0.113323124,0.64708601,-0.267087277,-0.098995696
600545.SH,0.331750846,0.429616393,0.593158628,0.577519276,0.585188668,14026.05616,11505.15688,6633.945483,5705.193115,5364.018776,-0.325238616,-0.163570405,-0.42339374,-0.14,-0.059800664
600546.SH,0.835330828,0.609712782,0.537344405,0.726810384,0.522645829,6581.754385,13837.54386,16870.70175,16275.96491,28725.78947,-0.319672131,1.102409639,0.224927937,-0.026473443,0.967921951
600547.SH,0.347903632,0.248273119,0.299857719,0.377552965,0.409104968,62144.28552,93099.94013,95911.41989,77392.60049,80363.33385,-0.025748155,0.512705322,0.016123421,-0.200906943,0.020916472
600548.SH,0.938672305,0.766606141,1.330419315,1.302390299,1.229304896,18523.06801,23968.687,17320.05956,18918.26565,17364.51858,0.0362,0.372700445,-0.186051478,0.178156982,-0.037484369
600549.SH,0.424463707,0.402205183,0.321410017,0.279159491,0.360266357,17072.74022,18334.84245,23691.87847,32099.7317,27730.87736,-0.384126496,0.091668212,0.302902991,0.353099407,-0.124699072
